1 4 1524981766.0098746
2 4 1524981766.13495
1 10.910142933782462 0.6634 1524981871.130865
2 11.307237661084601 0.5728 1524981871.2212653
1 11.000864064322538 0.6634 1524981871.4838016
2 11.105409657778981 0.5728 1524981871.57916
1 11.176279103711764 0.6634 1524981871.8302355
2 11.037675893004387 0.5728 1524981871.945022
1 11.407671010881048 0.6634 1524981872.1839633
2 11.264574086786386 0.5728 1524981872.283852
1 11.294984853444593 0.6634 1524981872.5457761
2 11.11994365438809 0.5728 1524981872.6585977
1 11.172647511908126 0.6634 1524981872.9021983
2 11.20727733374998 0.5728 1524981873.0162728
1 11.04487041206075 0.6634 1524981873.2711134
2 10.844461476140584 0.5728 1524981873.3905706
1 11.091836964882607 0.6634 1524981873.62993
2 10.616197620734948 0.5728 1524981873.7886775
1 11.34664348391191 0.6634 1524981873.9613976
2 10.506959949633032 0.5728 1524981874.155439
1 11.456728017808372 0.6634 1524981874.3216808
2 10.484376941778477 0.5728 1524981874.5383127
1 11.614122427281217 0.6634 1524981874.6608446
2 10.877191578740614 0.5728 1524981874.8914824
1 11.474405324970194 0.6634 1524981875.00599
2 11.01726726259527 0.5728 1524981875.2446122
1 11.45276073264473 0.6634 1524981875.3650956
2 11.164079701833579 0.5728 1524981875.6133165
1 11.322114980448251 0.6634 1524981875.722503
2 11.120904958100816 0.5728 1524981875.9726794
1 11.155214345371759 0.6634 1524981876.0828176
2 11.000452077017073 0.5728 1524981876.335691
1 11.079019582046229 0.6634 1524981876.4484682
2 11.194719350328153 0.5728 1524981876.684031
1 11.18222240206268 0.6634 1524981876.797407
2 11.177545583206312 0.5728 1524981877.0443027
1 11.239236867500914 0.6634 1524981877.1496227
2 11.112726247148084 0.5728 1524981877.414682
1 11.235658681459086 0.6634 1524981877.516207
2 11.043169057077113 0.5728 1524981877.7704453
1 11.041521107855294 0.6634 1524981877.8824782
2 10.894319569495178 0.5728 1524981878.1471484
1 10.985750233727982 0.6634 1524981878.2432432
2 10.84924510652059 0.5728 1524981878.521669
1 11.176569020704493 0.6634 1524981878.5890136
2 11.024416005284372 0.5728 1524981878.8569217
1 11.307886159620963 0.6634 1524981878.9421551
2 11.165010487968118 0.5728 1524981879.2272232
1 11.43113139910835 0.6634 1524981879.296174
2 11.227937734179081 0.5728 1524981879.591183
1 11.320596730933703 0.6634 1524981879.653986
2 10.800958668442368 0.5728 1524981879.9691613
1 11.225679433393632 0.6634 1524981880.011079
2 10.786401783649628 0.5728 1524981880.3377638
1 11.059534108377123 0.6634 1524981880.3791094
2 10.717554127271384 0.5728 1524981880.7102776
1 11.10923198444626 0.6634 1524981880.733333
2 10.94098094653521 0.5728 1524981881.0663462
1 11.18047527071177 0.6634 1524981881.0890567
2 11.124895131448097 0.5728 1524981881.4126232
1 11.352533376501011 0.6634 1524981881.436266
2 11.214860951928165 0.5728 1524981881.7816253
1 11.282686269437313 0.6634 1524981881.8056808
2 11.306879079540975 0.5728 1524981882.1287215
1 11.333116567382813 0.6634 1524981882.1518898
2 11.593843496579392 0.5728 1524981882.4481504
1 11.293191945726416 0.6634 1524981882.4964724
2 11.70939830636494 0.5728 1524981882.8104289
1 11.417177236484699 0.6634 1524981882.8471158
2 11.39286998546286 0.5728 1524981883.1806357
1 11.421602285321057 0.6634 1524981883.2029574
1 11.460451162346548 0.6634 1524981883.5435996
2 10.703409229784109 0.5728 1524981883.5688508
1 11.374040639724662 0.6634 1524981883.9008553
2 10.766359364178703 0.5728 1524981883.9257648
1 11.350069082062824 0.6634 1524981884.2520742
2 11.175363576366319 0.5728 1524981884.277698
1 11.423090017257431 0.6634 1524981884.5932853
2 11.236421620913639 0.5728 1524981884.6357074
1 11.450098073948359 0.6634 1524981884.9469151
2 11.149866139795387 0.5728 1524981884.994725
1 11.36387065679556 0.6634 1524981885.310292
2 10.88139537513516 0.5728 1524981885.363077
1 11.342409169939174 0.6634 1524981885.6533828
